language,workload,strategy,property,mutations,cross,discards,tests,shrinks,time
"Rocq","BST","BespokeGenerator","DeleteInsert",["insert_1"],true,2.40,0.00,0.00,0.0000
"Rocq","BST","BespokeGenerator","DeleteInsert",["insert_2"],true,25.50,0.00,0.00,0.0001
"Rocq","BST","BespokeGenerator","DeleteInsert",["delete_4"],true,2.20,0.00,0.00,0.0000
"Rocq","BST","BespokeGenerator","DeleteInsert",["delete_5"],true,1.10,0.00,0.00,0.0000
"Rocq","BST","BespokeGenerator","InsertUnion",["insert_1"],true,1.20,0.00,0.00,0.0000
"Rocq","BST","BespokeGenerator","InsertUnion",["insert_2"],true,2.10,0.00,0.00,0.0000
"Rocq","BST","BespokeGenerator","InsertUnion",["insert_3"],true,2.50,0.00,0.00,0.0000
"Rocq","BST","BespokeGenerator","InsertUnion",["union_6"],true,10.00,0.00,0.00,0.0001
"Rocq","BST","BespokeGenerator","InsertUnion",["union_7"],true,2.20,0.00,0.00,0.0000
"Rocq","BST","BespokeGenerator","InsertUnion",["union_8"],true,2.70,0.00,0.00,0.0000
"Rocq","BST","BespokeGenerator","UnionDeleteInsert",["insert_1"],true,1.20,0.00,0.00,0.0000
"Rocq","BST","BespokeGenerator","UnionDeleteInsert",["insert_2"],true,6.60,0.00,0.00,0.0001
"Rocq","BST","BespokeGenerator","UnionDeleteInsert",["insert_3"],true,10.70,0.00,0.00,0.0001
"Rocq","BST","BespokeGenerator","UnionDeleteInsert",["delete_4"],true,1.50,0.00,0.00,0.0000
"Rocq","BST","BespokeGenerator","UnionDeleteInsert",["delete_5"],true,8.60,0.00,0.00,0.0001
"Rocq","BST","BespokeGenerator","UnionDeleteInsert",["union_6"],true,1.20,0.00,0.00,0.0000
"Rocq","BST","BespokeGenerator","UnionDeleteInsert",["union_7"],true,1.80,0.00,0.00,0.0000
"Rocq","BST","BespokeGenerator","UnionDeleteInsert",["union_8"],true,3.40,0.00,0.00,0.0000
"Rocq","BST","BespokeGenerator","InsertDelete",["insert_2"],true,18.10,0.00,0.00,0.0001
"Rocq","BST","BespokeGenerator","InsertDelete",["insert_3"],true,15.90,0.00,0.00,0.0002
"Rocq","BST","BespokeGenerator","InsertDelete",["delete_4"],true,1.10,0.00,0.00,0.0000
"Rocq","BST","BespokeGenerator","DeleteModel",["delete_4"],true,1.20,0.00,0.00,0.0000
"Rocq","BST","BespokeGenerator","DeleteModel",["delete_5"],true,5.40,0.00,0.00,0.0000
"Rocq","BST","BespokeGenerator","DeletePost",["delete_4"],true,7.70,0.00,0.00,0.0000
"Rocq","BST","BespokeGenerator","DeletePost",["delete_5"],true,28.20,0.00,0.00,0.0001
"Rocq","BST","BespokeGenerator","DeleteDelete",["delete_4"],true,75.60,0.00,0.00,0.0006
"Rocq","BST","BespokeGenerator","DeleteDelete",["delete_5"],true,348.70,0.00,0.00,0.0019
"Rocq","BST","BespokeGenerator","DeleteUnion",["delete_4"],true,6.60,0.00,0.00,0.0001
"Rocq","BST","BespokeGenerator","DeleteUnion",["delete_5"],true,77.50,0.00,0.00,0.0008
"Rocq","BST","BespokeGenerator","DeleteUnion",["union_6"],true,9.70,0.00,0.00,0.0001
"Rocq","BST","BespokeGenerator","DeleteUnion",["union_7"],true,15.50,0.00,0.00,0.0001
"Rocq","BST","BespokeGenerator","DeleteUnion",["union_8"],true,47.70,0.00,0.00,0.0005
"Rocq","BST","BespokeGenerator","UnionValid",["union_6"],true,1.30,0.00,0.00,0.0000
"Rocq","BST","BespokeGenerator","UnionValid",["union_7"],true,2.10,0.00,0.00,0.0000
"Rocq","BST","BespokeGenerator","UnionPost",["union_6"],true,8.60,0.00,0.00,0.0001
"Rocq","BST","BespokeGenerator","UnionPost",["union_7"],true,12.20,0.00,0.00,0.0001
"Rocq","BST","BespokeGenerator","UnionPost",["union_8"],true,58.10,0.00,0.00,0.0006
"Rocq","BST","BespokeGenerator","UnionModel",["union_6"],true,1.40,0.00,0.00,0.0000
"Rocq","BST","BespokeGenerator","UnionModel",["union_7"],true,1.60,0.00,0.00,0.0000
"Rocq","BST","BespokeGenerator","UnionModel",["union_8"],true,5.20,0.00,0.00,0.0001
"Rocq","BST","BespokeGenerator","UnionUnionAssoc",["union_6"],true,2.10,0.00,0.00,0.0000
"Rocq","BST","BespokeGenerator","UnionUnionAssoc",["union_7"],true,1.60,0.00,0.00,0.0000
"Rocq","BST","BespokeGenerator","UnionUnionAssoc",["union_8"],true,6.90,0.00,0.00,0.0001
"OCaml","BST","qcheck:bespoke","InsertInsert",["insert_1"],true,1.00,0.00,0.00,0.0000
"OCaml","BST","qcheck:bespoke","InsertInsert",["insert_2"],true,1.00,0.00,0.00,0.0000
"OCaml","BST","qcheck:bespoke","InsertInsert",["insert_3"],true,1.00,0.00,0.00,0.0000
"OCaml","BST","qcheck:bespoke","InsertPost",["insert_1"],true,1.00,0.00,0.00,0.0001
"OCaml","BST","qcheck:bespoke","InsertPost",["insert_2"],true,1.00,0.00,0.00,0.0004
"OCaml","BST","qcheck:bespoke","InsertPost",["insert_3"],true,1.00,0.00,0.00,0.0011
"OCaml","BST","qcheck:bespoke","InsertModel",["insert_1"],true,1.00,0.00,0.00,0.0000
"OCaml","BST","qcheck:bespoke","InsertModel",["insert_2"],true,1.00,0.00,0.00,0.0000
"OCaml","BST","qcheck:bespoke","InsertModel",["insert_3"],true,1.00,0.00,0.00,0.0001
"OCaml","BST","qcheck:bespoke","DeleteInsert",["insert_1"],true,1.00,0.00,0.00,0.0001
"OCaml","BST","qcheck:bespoke","DeleteInsert",["insert_2"],true,1.00,0.00,0.00,0.0002
"OCaml","BST","qcheck:bespoke","DeleteInsert",["delete_4"],true,1.00,0.00,0.00,0.0000
"OCaml","BST","qcheck:bespoke","DeleteInsert",["delete_5"],true,1.00,0.00,0.00,0.0001
"OCaml","BST","qcheck:bespoke","InsertUnion",["insert_1"],true,1.00,0.00,0.00,0.0000
"OCaml","BST","qcheck:bespoke","InsertUnion",["insert_2"],true,1.00,0.00,0.00,0.0001
"OCaml","BST","qcheck:bespoke","InsertUnion",["insert_3"],true,1.00,0.00,0.00,0.0001
"OCaml","BST","qcheck:bespoke","InsertUnion",["union_6"],true,1.00,0.00,0.00,0.0000
"OCaml","BST","qcheck:bespoke","InsertUnion",["union_7"],true,1.00,0.00,0.00,0.0001
"OCaml","BST","qcheck:bespoke","InsertUnion",["union_8"],true,1.00,0.00,0.00,0.0001
"OCaml","BST","qcheck:bespoke","UnionDeleteInsert",["insert_1"],true,1.00,0.00,0.00,0.0001
"OCaml","BST","qcheck:bespoke","UnionDeleteInsert",["insert_2"],true,1.00,0.00,0.00,0.0001
"OCaml","BST","qcheck:bespoke","UnionDeleteInsert",["insert_3"],true,1.00,0.00,0.00,0.0002
"OCaml","BST","qcheck:bespoke","UnionDeleteInsert",["delete_4"],true,1.00,0.00,0.00,0.0001
"OCaml","BST","qcheck:bespoke","UnionDeleteInsert",["delete_5"],true,1.00,0.00,0.00,0.0002
"OCaml","BST","qcheck:bespoke","UnionDeleteInsert",["union_6"],true,1.00,0.00,0.00,0.0001
"OCaml","BST","qcheck:bespoke","UnionDeleteInsert",["union_7"],true,1.00,0.00,0.00,0.0000
"OCaml","BST","qcheck:bespoke","UnionDeleteInsert",["union_8"],true,1.00,0.00,0.00,0.0001
"OCaml","BST","qcheck:bespoke","InsertDelete",["insert_2"],true,1.00,0.00,0.00,0.0002
"OCaml","BST","qcheck:bespoke","InsertDelete",["insert_3"],true,1.00,0.00,0.00,0.0004
"OCaml","BST","qcheck:bespoke","InsertDelete",["delete_4"],true,1.00,0.00,0.00,0.0000
"OCaml","BST","qcheck:bespoke","DeleteModel",["delete_4"],true,1.00,0.00,0.00,0.0000
"OCaml","BST","qcheck:bespoke","DeleteModel",["delete_5"],true,1.00,0.00,0.00,0.0002
"OCaml","BST","qcheck:bespoke","DeletePost",["delete_4"],true,1.00,0.00,0.00,0.0001
"OCaml","BST","qcheck:bespoke","DeletePost",["delete_5"],true,1.00,0.00,0.00,0.0043
"OCaml","BST","qcheck:bespoke","DeleteDelete",["delete_4"],true,1.00,0.00,0.00,0.0009
"OCaml","BST","qcheck:bespoke","DeleteDelete",["delete_5"],true,1.00,0.00,0.00,0.0022
"OCaml","BST","qcheck:bespoke","DeleteUnion",["delete_4"],true,1.00,0.00,0.00,0.0001
"OCaml","BST","qcheck:bespoke","DeleteUnion",["delete_5"],true,1.00,0.00,0.00,0.0003
"OCaml","BST","qcheck:bespoke","DeleteUnion",["union_6"],true,1.00,0.00,0.00,0.0001
"OCaml","BST","qcheck:bespoke","DeleteUnion",["union_7"],true,1.00,0.00,0.00,0.0002
"OCaml","BST","qcheck:bespoke","DeleteUnion",["union_8"],true,1.00,0.00,0.00,0.0043
"OCaml","BST","qcheck:bespoke","UnionValid",["union_6"],true,1.00,0.00,0.00,0.0000
"OCaml","BST","qcheck:bespoke","UnionValid",["union_7"],true,1.00,0.00,0.00,0.0000
"OCaml","BST","qcheck:bespoke","UnionPost",["union_6"],true,1.00,0.00,0.00,0.0002
"OCaml","BST","qcheck:bespoke","UnionPost",["union_7"],true,1.00,0.00,0.00,0.0008
"OCaml","BST","qcheck:bespoke","UnionPost",["union_8"],true,1.00,0.00,0.00,0.0050
"OCaml","BST","qcheck:bespoke","UnionModel",["union_6"],true,1.00,0.00,0.00,0.0000
"OCaml","BST","qcheck:bespoke","UnionModel",["union_7"],true,1.00,0.00,0.00,0.0001
"OCaml","BST","qcheck:bespoke","UnionModel",["union_8"],true,1.00,0.00,0.00,0.0001
"OCaml","BST","qcheck:bespoke","UnionUnionAssoc",["union_6"],true,1.00,0.00,0.00,0.0001
"OCaml","BST","qcheck:bespoke","UnionUnionAssoc",["union_7"],true,1.00,0.00,0.00,0.0000
"OCaml","BST","qcheck:bespoke","UnionUnionAssoc",["union_8"],true,1.00,0.00,0.00,0.0001
"Racket","BST","RackcheckBespoke","InsertInsert",["insert_1"],true,1.00,0.00,0.00,0.0000
"Racket","BST","RackcheckBespoke","InsertInsert",["insert_2"],true,1.00,0.00,0.00,0.0000
"Racket","BST","RackcheckBespoke","InsertInsert",["insert_3"],true,1.00,0.00,0.00,0.0000
"Racket","BST","RackcheckBespoke","InsertPost",["insert_1"],true,1.00,0.00,0.00,0.0002
"Racket","BST","RackcheckBespoke","InsertPost",["insert_2"],true,1.00,0.00,0.00,0.0002
"Racket","BST","RackcheckBespoke","InsertPost",["insert_3"],true,1.00,0.00,0.00,0.0011
"Racket","BST","RackcheckBespoke","InsertModel",["insert_1"],true,1.00,0.00,0.00,0.0000
"Racket","BST","RackcheckBespoke","InsertModel",["insert_2"],true,1.00,0.00,0.00,0.0000
"Racket","BST","RackcheckBespoke","InsertModel",["insert_3"],true,1.00,0.00,0.00,0.0001
"Racket","BST","RackcheckBespoke","DeleteInsert",["insert_1"],true,1.00,0.00,0.00,0.0002
"Racket","BST","RackcheckBespoke","DeleteInsert",["insert_2"],true,1.00,0.00,0.00,0.0002
"Racket","BST","RackcheckBespoke","DeleteInsert",["delete_4"],true,1.00,0.00,0.00,0.0000
"Racket","BST","RackcheckBespoke","DeleteInsert",["delete_5"],true,1.00,0.00,0.00,0.0001
"Racket","BST","RackcheckBespoke","InsertUnion",["insert_1"],true,1.00,0.00,0.00,0.0001
"Racket","BST","RackcheckBespoke","InsertUnion",["insert_2"],true,1.00,0.00,0.00,0.0000
"Racket","BST","RackcheckBespoke","InsertUnion",["insert_3"],true,1.00,0.00,0.00,0.0001
"Racket","BST","RackcheckBespoke","InsertUnion",["union_6"],true,1.00,0.00,0.00,0.0001
"Racket","BST","RackcheckBespoke","InsertUnion",["union_7"],true,1.00,0.00,0.00,0.0000
"Racket","BST","RackcheckBespoke","InsertUnion",["union_8"],true,1.00,0.00,0.00,0.0000
"Racket","BST","RackcheckBespoke","UnionDeleteInsert",["insert_1"],true,1.00,0.00,0.00,0.0000
"Racket","BST","RackcheckBespoke","UnionDeleteInsert",["insert_2"],true,1.00,0.00,0.00,0.0000
"Racket","BST","RackcheckBespoke","UnionDeleteInsert",["insert_3"],true,1.00,0.00,0.00,0.0001
"Racket","BST","RackcheckBespoke","UnionDeleteInsert",["delete_4"],true,1.00,0.00,0.00,0.0000
"Racket","BST","RackcheckBespoke","UnionDeleteInsert",["delete_5"],true,1.00,0.00,0.00,0.0001
"Racket","BST","RackcheckBespoke","UnionDeleteInsert",["union_6"],true,1.00,0.00,0.00,0.0000
"Racket","BST","RackcheckBespoke","UnionDeleteInsert",["union_7"],true,1.00,0.00,0.00,0.0000
"Racket","BST","RackcheckBespoke","UnionDeleteInsert",["union_8"],true,1.00,0.00,0.00,0.0001
"Racket","BST","RackcheckBespoke","InsertDelete",["insert_2"],true,1.00,0.00,0.00,0.0004
"Racket","BST","RackcheckBespoke","InsertDelete",["insert_3"],true,1.00,0.00,0.00,0.0003
"Racket","BST","RackcheckBespoke","InsertDelete",["delete_4"],true,1.00,0.00,0.00,0.0000
"Racket","BST","RackcheckBespoke","DeleteModel",["delete_4"],true,1.00,0.00,0.00,0.0000
"Racket","BST","RackcheckBespoke","DeleteModel",["delete_5"],true,1.00,0.00,0.00,0.0001
"Racket","BST","RackcheckBespoke","DeletePost",["delete_4"],true,1.00,0.00,0.00,0.0001
"Racket","BST","RackcheckBespoke","DeletePost",["delete_5"],true,1.00,0.00,0.00,0.0011
"Racket","BST","RackcheckBespoke","DeleteDelete",["delete_4"],true,1.00,0.00,0.00,0.0014
"Racket","BST","RackcheckBespoke","DeleteDelete",["delete_5"],true,1.00,0.00,0.00,0.0043
"Racket","BST","RackcheckBespoke","DeleteUnion",["delete_4"],true,1.00,0.00,0.00,0.0001
"Racket","BST","RackcheckBespoke","DeleteUnion",["delete_5"],true,1.00,0.00,0.00,0.0011
"Racket","BST","RackcheckBespoke","DeleteUnion",["union_6"],true,1.00,0.00,0.00,0.0002
"Racket","BST","RackcheckBespoke","DeleteUnion",["union_7"],true,1.00,0.00,0.00,0.0001
"Racket","BST","RackcheckBespoke","DeleteUnion",["union_8"],true,1.00,0.00,0.00,0.0005
"Racket","BST","RackcheckBespoke","UnionValid",["union_6"],true,1.00,0.00,0.00,0.0000
"Racket","BST","RackcheckBespoke","UnionValid",["union_7"],true,1.00,0.00,0.00,0.0000
"Racket","BST","RackcheckBespoke","UnionPost",["union_6"],true,1.00,0.00,0.00,0.0001
"Racket","BST","RackcheckBespoke","UnionPost",["union_7"],true,1.00,0.00,0.00,0.0002
"Racket","BST","RackcheckBespoke","UnionPost",["union_8"],true,1.00,0.00,0.00,0.0037
"Racket","BST","RackcheckBespoke","UnionModel",["union_6"],true,1.00,0.00,0.00,0.0000
"Racket","BST","RackcheckBespoke","UnionModel",["union_7"],true,1.00,0.00,0.00,0.0000
"Racket","BST","RackcheckBespoke","UnionModel",["union_8"],true,1.00,0.00,0.00,0.0001
"Racket","BST","RackcheckBespoke","UnionUnionAssoc",["union_6"],true,1.00,0.00,0.00,0.0000
"Racket","BST","RackcheckBespoke","UnionUnionAssoc",["union_7"],true,1.00,0.00,0.00,0.0000
"Racket","BST","RackcheckBespoke","UnionUnionAssoc",["union_8"],true,1.00,0.00,0.00,0.0001
"Rust","BST","quickcheck","InsertInsert",["insert_1"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","InsertInsert",["insert_2"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","InsertInsert",["insert_3"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","InsertPost",["insert_1"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","InsertPost",["insert_2"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","InsertPost",["insert_3"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","InsertModel",["insert_1"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","InsertModel",["insert_2"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","InsertModel",["insert_3"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","DeleteInsert",["insert_1"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","DeleteInsert",["insert_2"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","DeleteInsert",["delete_4"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","DeleteInsert",["delete_5"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","InsertUnion",["insert_1"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","InsertUnion",["insert_2"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","InsertUnion",["insert_3"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","InsertUnion",["union_6"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","InsertUnion",["union_7"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","InsertUnion",["union_8"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","UnionDeleteInsert",["insert_1"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","UnionDeleteInsert",["insert_2"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","UnionDeleteInsert",["insert_3"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","UnionDeleteInsert",["delete_4"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","UnionDeleteInsert",["delete_5"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","UnionDeleteInsert",["union_6"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","UnionDeleteInsert",["union_7"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","UnionDeleteInsert",["union_8"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","InsertDelete",["insert_2"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","InsertDelete",["insert_3"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","InsertDelete",["delete_4"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","DeleteModel",["delete_4"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","DeleteModel",["delete_5"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","DeletePost",["delete_4"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","DeletePost",["delete_5"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","DeleteDelete",["delete_4"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","DeleteDelete",["delete_5"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","DeleteUnion",["delete_4"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","DeleteUnion",["delete_5"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","DeleteUnion",["union_6"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","DeleteUnion",["union_7"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","DeleteUnion",["union_8"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","UnionValid",["union_6"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","UnionValid",["union_7"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","UnionPost",["union_6"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","UnionPost",["union_7"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","UnionPost",["union_8"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","UnionModel",["union_6"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","UnionModel",["union_7"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","UnionModel",["union_8"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","UnionUnionAssoc",["union_6"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","UnionUnionAssoc",["union_7"],true,1.00,0.00,0.00,0.0000
"Rust","BST","quickcheck","UnionUnionAssoc",["union_8"],true,1.00,0.00,0.00,0.0000
